sample_id,geographic_group_025deg,label,partition
6625,147_297,0,validation
6626,147_297,0,validation
6627,147_297,0,validation
6628,147_297,0,validation
6629,147_297,0,validation
6630,147_297,0,validation
6631,147_297,0,validation
6632,147_297,0,validation
6633,147_297,0,validation
6634,147_297,0,validation
6635,147_297,0,validation
6636,147_297,0,validation
6637,147_297,0,validation
6638,147_297,0,validation
6639,147_297,0,validation
6640,147_297,0,validation
6641,147_297,0,validation
6642,147_297,0,validation
6643,147_297,0,validation
6644,147_297,0,validation
6645,147_297,0,validation
6646,147_297,0,validation
6647,147_297,0,validation
6648,147_297,0,validation
6649,147_297,0,validation
6650,147_297,0,validation
6651,147_297,0,validation
6652,147_297,0,validation
6653,147_297,0,validation
6654,147_297,0,validation
6655,147_297,0,validation
6656,147_297,0,validation
6657,147_297,0,validation
6658,147_297,0,validation
6659,147_297,0,validation
6660,147_297,0,validation
6661,147_297,0,validation
6662,147_297,0,validation
6663,147_297,0,validation
6664,147_297,0,validation
6665,147_297,0,validation
6666,147_297,0,validation
6667,147_297,0,validation
6668,147_297,0,validation
6669,147_297,0,validation
6670,147_297,0,validation
6671,147_297,0,validation
6672,147_297,0,validation
6673,147_297,0,validation
6674,147_297,0,validation
6675,147_297,0,validation
6676,147_297,0,validation
6677,146_297,0,train
6678,147_297,0,validation
6679,147_297,0,validation
6680,147_297,0,validation
6681,147_297,0,validation
6682,146_297,0,train
6683,146_297,0,train
6684,146_297,0,train
6685,146_297,0,train
6686,146_297,0,train
6687,146_297,0,train
6688,146_297,0,train
6689,146_297,0,train
6690,146_297,0,train
6691,146_297,0,train
6692,146_297,0,train
6693,146_297,0,train
6694,146_297,0,train
6695,146_297,0,train
6696,146_297,0,train
6697,146_297,0,train
6698,146_297,0,train
6699,146_297,0,train
6700,146_297,0,train
6701,146_297,0,train
6702,146_297,0,train
6703,146_297,0,train
6704,146_297,0,train
6705,146_297,0,train
6706,146_297,0,train
6707,146_297,0,train
6708,146_297,0,train
6709,146_297,0,train
6710,146_297,0,train
6711,146_297,0,train
6712,146_297,0,train
6713,146_297,0,train
6714,146_297,0,train
6715,146_297,0,train
6716,146_297,0,train
6717,146_297,0,train
6718,146_297,0,train
6719,146_297,0,train
6720,146_297,0,train
6721,146_297,0,train
6722,146_297,0,train
6723,146_297,0,train
6724,146_297,0,train
6725,146_297,0,train
6726,146_297,0,train
6727,146_297,0,train
6728,146_297,0,train
6729,147_296,0,train
6730,147_297,0,validation
6731,147_296,1,train
6732,147_297,1,validation
6733,147_297,1,validation
6734,147_297,1,validation
6735,147_297,1,validation
6736,147_297,1,validation
6737,147_297,0,validation
6738,147_297,0,validation
6739,147_297,0,validation
6740,147_297,0,validation
6741,147_297,0,validation
6742,147_297,0,validation
6743,147_297,0,validation
6744,147_297,0,validation
6745,147_297,0,validation
6746,147_297,0,validation
6747,147_297,0,validation
6748,147_297,0,validation
6749,147_297,0,validation
6750,147_297,0,validation
6751,147_297,0,validation
6752,147_297,0,validation
6753,147_297,0,validation
6754,147_297,0,validation
6755,147_297,0,validation
6756,147_297,0,validation
6757,147_297,0,validation
6758,147_297,0,validation
6759,147_297,0,validation
6760,147_297,0,validation
6761,147_297,0,validation
6762,147_297,0,validation
6763,147_297,0,validation
6764,147_297,0,validation
6765,147_297,0,validation
6766,147_297,0,validation
6767,147_297,0,validation
6768,147_297,0,validation
6769,147_297,0,validation
6770,147_297,0,validation
6771,147_297,0,validation
6772,147_297,0,validation
6773,147_297,0,validation
6774,147_297,0,validation
6775,147_297,0,validation
6776,147_297,0,validation
6777,147_297,0,validation
6778,147_297,0,validation
6779,147_297,0,validation
6780,147_297,0,validation
6781,147_297,0,validation
6782,147_297,0,validation
6783,147_297,0,validation
6784,147_297,0,validation
6785,147_297,0,validation
6786,147_297,0,validation
6787,147_297,0,validation
6788,147_297,0,validation
6789,147_297,0,validation
6790,147_297,0,validation
6791,147_297,0,validation
6792,147_297,0,validation
6793,147_297,0,validation
6794,147_297,0,validation
6795,147_297,0,validation
6796,147_297,0,validation
6797,147_297,0,validation
6798,147_297,0,validation
6799,147_297,0,validation
6800,147_297,0,validation
6801,147_297,0,validation
6802,147_297,0,validation
6803,146_297,0,train
6804,146_297,0,train
6805,146_297,0,train
6806,146_297,0,train
6807,146_297,0,train
6808,146_297,0,train
6809,146_297,0,train
6810,146_297,0,train
6811,146_297,0,train
6812,146_297,0,train
6813,146_297,0,train
6814,146_297,0,train
6815,146_297,0,train
6816,146_297,0,train
6817,146_297,0,train
6818,146_297,0,train
6819,146_297,0,train
6820,146_297,0,train
6821,146_297,0,train
6822,146_297,0,train
6823,146_297,0,train
6824,146_297,0,train
6825,146_297,0,train
6826,146_297,0,train
6827,146_297,0,train
6828,146_297,0,train
6829,146_297,0,train
6830,146_297,0,train
6831,146_297,0,train
6832,146_297,0,train
6833,146_297,0,train
6834,146_297,0,train
6835,146_297,0,train
6836,146_297,0,train
6837,146_297,0,train
6838,147_296,1,train
6839,147_297,1,validation
6840,147_297,1,validation
6841,147_297,1,validation
6842,147_297,1,validation
6843,147_297,1,validation
6844,147_297,1,validation
6845,147_297,1,validation
6846,147_297,1,validation
6847,147_297,1,validation
6848,147_297,1,validation
6849,147_297,1,validation
6850,147_297,1,validation
6851,147_297,1,validation
6852,147_297,1,validation
6853,147_297,1,validation
6854,146_297,0,train
6855,147_297,1,validation
6856,147_297,1,validation
6857,147_297,1,validation
6858,147_297,1,validation
6859,147_297,0,validation
6860,147_297,0,validation
6861,147_297,0,validation
6862,147_297,0,validation
6863,147_297,0,validation
6864,147_297,0,validation
6865,147_297,0,validation
6866,147_297,0,validation
6867,147_297,0,validation
6868,146_297,0,train
6869,146_297,0,train
6870,146_297,0,train
6871,146_297,0,train
6872,147_297,0,validation
6873,146_297,0,train
6874,146_297,0,train
6875,147_297,0,validation
6876,146_297,0,train
6877,146_297,0,train
6878,145_295,0,train
6879,145_295,0,train
6880,145_295,0,train
6881,144_295,0,test
6882,144_295,0,test
6883,145_296,0,train
6884,145_296,0,train
6885,145_296,0,train
6886,145_296,0,train
6887,145_296,0,train
6888,146_296,0,train
6889,146_296,0,train
6890,146_296,0,train
6891,146_296,0,train
6892,146_296,1,train
6893,146_296,0,train
6894,146_297,0,train
6895,146_297,0,train
6896,146_296,0,train
6897,146_296,0,train
6898,146_296,0,train
6899,145_296,0,train
6900,145_297,0,train
6901,145_296,0,train
6902,145_296,0,train
6903,145_296,0,train
6904,145_297,0,train
6905,145_297,0,train
6906,145_297,0,train
6907,145_297,0,train
6908,145_297,0,train
6909,145_297,0,train
6910,145_297,0,train
6911,145_297,0,train
6912,145_297,0,train
6913,145_297,0,train
6914,145_297,0,train
6915,145_297,0,train
6916,145_297,0,train
6917,145_297,0,train
6918,145_297,0,train
6919,145_297,0,train
6920,145_297,0,train
6921,145_297,0,train
6922,145_297,0,train
6923,145_297,0,train
6924,145_297,0,train
6925,145_297,0,train
6926,145_297,0,train
6927,145_297,0,train
6928,145_297,0,train
6929,145_297,0,train
6930,145_297,0,train
6931,146_297,0,train
6932,146_297,0,train
6933,146_297,0,train
6934,146_297,0,train
6935,146_297,0,train
6936,146_297,0,train
6937,146_297,0,train
6938,146_297,0,train
6939,146_297,0,train
6940,146_297,0,train
6941,146_297,0,train
6942,146_297,0,train
6943,146_297,0,train
6944,145_297,0,train
6945,144_297,0,train
6946,146_296,0,train
6947,145_296,0,train
6948,145_296,0,train
6949,145_296,0,train
6950,144_296,0,validation
6951,144_296,0,validation
6952,144_296,0,validation
6953,144_296,0,validation
6954,144_296,0,validation
6955,144_296,0,validation
6956,144_296,0,validation
6957,145_296,0,train
6958,145_296,0,train
6959,145_296,0,train
6960,146_296,0,train
6961,146_296,0,train
6962,145_296,0,train
6963,145_296,0,train
6964,146_296,0,train
6965,146_296,0,train
6966,144_296,0,validation
6967,146_296,0,train
6968,146_296,0,train
6969,146_296,0,train
6970,146_296,0,train
6971,146_296,0,train
6972,146_296,0,train
6973,145_296,0,train
6974,144_296,0,validation
6975,145_296,0,train
6976,145_296,0,train
6977,144_296,0,validation
6978,145_296,0,train
6979,145_296,0,train
6980,146_297,0,train
6981,146_297,0,train
6982,146_297,0,train
6983,145_296,0,train
6984,144_296,0,validation
6985,146_297,0,train
6986,146_297,0,train
6987,146_297,0,train
6988,146_297,0,train
6989,146_297,0,train
6990,146_297,0,train
6991,146_297,0,train
6992,146_297,0,train
6993,146_297,0,train
6994,146_291,0,train
6995,146_291,0,train
6996,146_291,0,train
6997,146_291,0,train
6998,146_291,0,train
6999,146_291,0,train
7000,146_292,0,train
7001,146_292,0,train
7002,146_292,0,train
7003,146_292,0,train
7004,146_292,0,train
7005,146_292,0,train
7006,146_292,0,train
7007,146_292,0,train
7008,146_292,0,train
7009,146_292,0,train
7010,146_292,0,train
7011,146_292,0,train
7012,146_292,0,train
7013,146_292,0,train
7014,146_292,0,train
7015,146_292,0,train
7016,146_292,0,train
7017,146_292,0,train
7018,146_292,0,train
7019,146_292,0,train
7020,146_292,0,train
7021,146_292,0,train
7022,146_292,0,train
7023,146_292,0,train
7024,146_292,0,train
7025,146_291,0,train
7026,146_292,0,train
7027,146_292,0,train
7028,146_291,0,train
7029,146_291,0,train
7030,146_292,0,train
7031,146_292,0,train
7032,146_292,0,train
7033,146_292,0,train
7034,146_292,0,train
7035,146_292,0,train
7036,146_292,0,train
7037,146_292,0,train
7038,146_292,0,train
7039,146_292,0,train
7040,146_292,0,train
7041,146_292,0,train
7042,146_292,0,train
7043,146_292,0,train
7044,146_292,0,train
7045,146_292,0,train
7046,146_292,0,train
7047,146_292,0,train
7048,146_292,0,train
7049,146_292,0,train
7050,146_292,0,train
7051,146_292,0,train
7052,146_292,0,train
7053,146_292,0,train
7054,146_292,0,train
7055,146_292,0,train
7056,146_292,0,train
7057,146_292,0,train
7058,146_292,0,train
7059,146_292,0,train
7060,146_292,0,train
7061,146_292,0,train
7062,146_292,0,train
7063,146_292,0,train
7064,146_292,0,train
7065,146_292,0,train
7066,146_292,0,train
7067,146_292,0,train
7068,146_292,0,train
7069,146_292,0,train
7070,146_292,0,train
7071,146_292,0,train
7072,146_292,0,train
7073,146_292,0,train
7074,146_292,0,train
7075,146_292,0,train
7076,146_292,0,train
7077,146_292,0,train
7078,146_292,0,train
7079,146_292,0,train
7080,141_290,0,train
7081,141_290,0,train
7082,141_290,0,train
7083,141_290,0,train
7084,140_290,0,test
7085,140_290,0,test
7086,140_290,0,test
7087,140_290,0,test
7088,140_290,0,test
7089,140_290,0,test
7090,140_290,0,test
7091,140_290,0,test
7092,140_290,0,test
7093,141_290,0,train
7094,141_290,0,train
7095,141_290,0,train
7096,141_291,0,validation
7097,141_290,0,train
7098,141_291,0,validation
7099,141_291,0,validation
7100,141_291,0,validation
7101,141_291,0,validation
7102,141_291,0,validation
7103,141_291,0,validation
7104,141_291,0,validation
7105,141_291,0,validation
7106,141_291,0,validation
7107,141_291,0,validation
7108,141_291,0,validation
7109,141_291,0,validation
7110,141_291,0,validation
7111,141_291,0,validation
7112,141_291,0,validation
7113,141_291,0,validation
7114,141_291,0,validation
7115,140_291,0,train
7116,140_291,0,train
7117,140_291,0,train
7118,141_291,0,validation
7119,141_291,0,validation
7120,141_291,0,validation
7121,140_290,0,test
7122,140_291,0,train
7123,140_290,0,test
7124,140_290,0,test
7125,140_290,0,test
7126,141_290,0,train
7127,140_290,0,test
7128,140_290,0,test
7129,141_290,0,train
7130,140_290,0,test
7131,141_290,0,train
7132,141_290,0,train
7133,141_290,0,train
7134,140_290,0,test
7135,141_290,0,train
7136,141_291,0,validation
7137,140_291,0,train
7138,140_291,0,train
7139,140_291,0,train
7140,138_300,0,test
7141,138_301,0,train
7142,138_301,0,train
7143,138_300,0,test
7144,138_300,0,test
7145,138_300,0,test
7146,138_301,0,train
7147,138_301,0,train
7148,138_301,0,train
7149,138_301,0,train
7150,138_301,0,train
7151,138_301,0,train
7152,138_301,0,train
7153,138_301,0,train
7154,138_301,0,train
7155,138_301,0,train
7156,138_301,0,train
7157,138_301,0,train
7158,138_301,0,train
7159,138_301,0,train
7160,138_301,0,train
7161,138_301,0,train
7162,138_301,0,train
7163,138_301,0,train
7164,138_301,0,train
7165,138_301,0,train
7166,138_301,0,train
7167,138_301,0,train
7168,138_301,0,train
7169,138_301,0,train
7170,138_300,0,test
7171,138_300,0,test
7172,138_301,0,train
7173,138_301,0,train
7174,138_301,0,train
7175,138_301,0,train
7176,138_301,0,train
7177,138_301,0,train
7178,138_301,0,train
7179,138_301,0,train
7180,138_301,0,train
7181,138_301,0,train
7182,138_301,0,train
7183,138_301,0,train
7184,138_301,0,train
7185,138_301,0,train
7186,138_301,0,train
7187,138_301,0,train
7188,138_301,0,train
7189,138_301,0,train
7190,138_301,0,train
7191,138_301,0,train
7192,138_301,0,train
7193,138_301,0,train
7194,138_301,0,train
7195,139_301,0,validation
7196,139_301,0,validation
7197,139_301,0,validation
7198,139_301,0,validation
7199,139_301,0,validation
7200,139_301,0,validation
7201,139_301,0,validation
7202,139_301,0,validation
7203,139_301,0,validation
7204,139_301,0,validation
7205,139_301,0,validation
7206,139_301,0,validation
7207,139_301,0,validation
7208,139_301,0,validation
7209,139_301,0,validation
7210,139_301,0,validation
7211,139_301,0,validation
7212,139_301,0,validation
7213,139_301,0,validation
7214,139_301,0,validation
7215,139_301,0,validation
7216,139_301,0,validation
7217,139_301,0,validation
7218,139_301,0,validation
7219,139_301,0,validation
7220,139_301,0,validation
7221,139_301,0,validation
7222,139_301,0,validation
7223,139_301,0,validation
7224,139_301,0,validation
7225,139_301,0,validation
7226,139_301,0,validation
7227,139_301,0,validation
7228,139_301,0,validation
7229,139_301,0,validation
7230,139_301,0,validation
7231,139_301,0,validation
7232,139_301,0,validation
7233,139_301,0,validation
7234,139_301,0,validation
7235,139_301,0,validation
7236,139_301,0,validation
7237,139_301,0,validation
7238,139_301,0,validation
7239,139_301,0,validation
7240,139_301,0,validation
7241,139_301,0,validation
7242,139_301,0,validation
7243,139_302,0,train
7244,139_301,0,validation
7245,139_301,0,validation
7246,139_301,0,validation
7247,139_301,0,validation
7248,139_301,0,validation
7249,139_301,0,validation
7250,139_301,0,validation
7251,139_301,0,validation
7252,139_301,0,validation
7253,139_301,0,validation
7254,139_301,0,validation
7255,139_302,0,train
7256,139_302,0,train
7257,139_302,0,train
7258,139_302,0,train
7259,139_302,0,train
7260,139_302,0,train
7261,139_302,0,train
7262,139_302,0,train
7263,139_302,0,train
7264,139_302,0,train
7265,139_302,0,train
7266,139_302,0,train
7267,139_302,0,train
7268,139_302,0,train
7269,139_302,0,train
7270,140_302,0,train
7271,140_302,0,train
7272,140_302,0,train
7273,139_302,0,train
7274,139_302,0,train
7275,139_302,0,train
7276,139_302,0,train
7277,139_302,0,train
7278,139_302,0,train
7279,139_302,0,train
7280,139_302,0,train
7281,139_302,0,train
7282,139_302,0,train
7283,139_302,0,train
7284,139_302,0,train
7285,139_302,0,train
7286,139_302,0,train
7287,139_302,0,train
7288,139_302,0,train
7289,139_302,0,train
7290,139_302,0,train
7291,139_302,0,train
7292,139_302,0,train
7293,139_302,0,train
7294,139_302,0,train
7295,139_302,0,train
7296,139_302,0,train
7297,139_302,0,train
7298,139_302,0,train
7299,139_302,0,train
7300,139_302,0,train
7301,139_302,0,train
7302,139_302,0,train
7303,139_302,0,train
7304,139_302,0,train
7305,139_302,0,train
7306,139_302,0,train
7307,139_302,0,train
7308,139_302,0,train
7309,139_302,0,train
7310,139_302,0,train
7311,139_302,0,train
7312,139_303,0,train
7313,139_303,0,train
7314,139_303,0,train
7315,139_303,0,train
7316,139_303,0,train
7317,140_303,0,train
7318,140_303,0,train
7319,140_303,0,train
7320,140_303,0,train
7321,140_303,0,train
7322,140_303,0,train
7323,140_303,0,train
7324,140_303,0,train
7325,140_303,0,train
7326,140_302,0,train
7327,140_302,0,train
7328,140_302,0,train
7329,140_302,0,train
7330,140_302,0,train
7331,140_302,0,train
7332,139_302,0,train
7333,139_302,0,train
7334,139_302,0,train
7335,139_302,0,train
7336,139_302,0,train
7337,139_302,0,train
7338,139_302,0,train
7339,139_302,0,train
7340,139_302,0,train
7341,139_302,0,train
7342,139_302,0,train
7343,139_302,0,train
7344,139_302,0,train
7345,139_302,0,train
7346,139_302,0,train
7347,139_302,0,train
7348,139_302,0,train
7349,139_302,0,train
7350,139_302,0,train
7351,139_302,0,train
7352,139_302,0,train
7353,139_302,0,train
7354,139_302,0,train
7355,139_302,0,train
7356,139_302,0,train
7357,139_302,0,train
7358,139_302,0,train
7359,139_302,0,train
7360,139_302,0,train
7361,139_302,0,train
7362,139_302,0,train
7363,139_302,0,train
7364,139_302,0,train
7365,139_302,0,train
7366,139_302,0,train
7367,139_302,0,train
7368,139_302,0,train
7369,139_302,0,train
7370,139_302,0,train
7371,139_302,0,train
7372,139_302,0,train
7373,139_302,0,train
7374,139_302,0,train
7375,139_302,0,train
7376,139_302,0,train
7377,139_302,0,train
7378,139_302,0,train
7379,139_302,0,train
7380,139_302,0,train
7381,139_302,0,train
7382,139_302,0,train
7383,139_302,0,train
7384,139_302,0,train
7385,139_302,0,train
7386,139_302,0,train
7387,139_302,0,train
7388,139_302,0,train
7389,139_302,0,train
7390,139_302,0,train
7391,138_302,0,train
7392,138_302,0,train
7393,138_302,0,train
7394,138_302,0,train
7395,138_302,0,train
7396,138_302,0,train
7397,138_302,0,train
7398,138_302,0,train
7399,139_302,0,train
7400,139_302,0,train
7401,139_302,0,train
7402,139_302,0,train
7403,138_302,0,train
7404,139_302,0,train
7405,139_302,0,train
7406,138_302,0,train
7407,138_302,0,train
7408,138_302,0,train
7409,138_302,0,train
7410,138_302,0,train
7411,138_302,0,train
7412,138_302,0,train
7413,138_302,0,train
7414,138_302,0,train
7415,138_302,0,train
7416,138_302,0,train
7417,138_302,0,train
7418,138_302,0,train
7419,138_302,0,train
7420,139_303,0,train
7421,139_303,0,train
7422,139_303,0,train
7423,139_303,0,train
7424,139_303,0,train
7425,139_303,0,train
7426,139_303,0,train
7427,139_303,0,train
7428,139_303,0,train
7429,139_303,0,train
7430,139_303,0,train
7431,139_303,0,train
7432,139_303,0,train
7433,139_303,0,train
7434,139_303,0,train
7435,139_303,0,train
7436,139_303,0,train
7437,139_303,0,train
7438,139_303,0,train
7439,139_303,0,train
7440,139_303,0,train
7441,139_303,0,train
7442,139_303,0,train
7443,139_303,0,train
7444,139_304,0,test
7445,139_303,0,train
7446,139_303,0,train
7447,139_303,0,train
7448,139_303,0,train
7449,139_303,0,train
7450,139_303,0,train
7451,139_304,0,test
7452,139_304,0,test
7453,139_304,0,test
7454,139_304,0,test
7455,139_304,0,test
7456,139_304,0,test
7457,139_304,0,test
7458,138_304,0,train
7459,138_303,0,train
7460,138_303,0,train
7461,139_303,0,train
7462,139_303,0,train
7463,139_303,0,train
7464,139_303,0,train
7465,139_304,0,test
7466,138_304,0,train
7467,139_304,0,test
7468,139_304,0,test
7469,138_303,0,train
7470,138_303,0,train
7471,139_303,0,train
7472,138_303,0,train
7473,138_303,0,train
7474,138_303,0,train
7475,138_303,0,train
7476,139_303,0,train
7477,139_303,0,train
7478,139_303,0,train
7479,139_303,0,train
7480,139_303,0,train
7481,139_303,0,train
7482,139_303,0,train
7483,139_303,0,train
7484,139_303,0,train
7485,139_303,0,train
7486,139_303,0,train
7487,139_303,0,train
7488,139_303,0,train
7489,139_303,0,train
7490,139_303,0,train
7491,139_303,0,train
7492,139_303,0,train
7493,139_303,0,train
7494,139_303,0,train
7495,139_303,0,train
7496,139_303,0,train
7497,139_303,0,train
7498,139_303,0,train
7499,139_303,0,train
7500,139_303,0,train
7501,139_303,0,train
7502,139_303,0,train
7503,139_303,0,train
7504,139_303,0,train
7505,139_303,0,train
7506,139_303,0,train
7507,139_303,0,train
7508,139_303,0,train
7509,139_303,0,train
7510,139_303,0,train
7511,139_303,0,train
7512,139_303,0,train
7513,139_303,0,train
7514,138_302,0,train
7515,138_302,0,train
7516,138_302,0,train
7517,138_302,0,train
7518,140_301,0,test
7519,140_301,0,test
7520,140_301,0,test
7521,140_301,0,test
7522,140_301,0,test
7523,139_303,0,train
7524,139_303,0,train
7525,140_301,0,test
7526,140_301,0,test
7527,140_301,0,test
7528,140_301,0,test
7529,140_301,0,test
7530,140_301,0,test
7531,138_300,0,test
7532,138_300,0,test
7533,138_300,0,test
7534,139_303,0,train
7535,140_303,0,train
7536,140_303,0,train
7537,138_302,0,train
7538,140_301,0,test
7539,141_301,0,train
7540,141_301,0,train
7541,141_301,0,train
7542,140_301,0,test
7543,140_301,0,test
7544,140_301,0,test
7545,140_301,0,test
7546,140_301,0,test
7547,140_301,0,test
7548,140_301,0,test
7549,139_301,0,validation
7550,139_301,0,validation
7551,139_301,0,validation
7552,139_301,0,validation
7553,139_301,0,validation
7554,139_301,0,validation
7555,139_304,0,test
7556,139_304,0,test
7557,139_304,0,test
7558,139_304,0,test
7559,139_304,0,test
7560,139_304,0,test
7561,139_304,0,test
7562,139_304,0,test
7563,139_304,0,test
7564,139_304,0,test
7565,139_304,0,test
7566,138_303,0,train
7567,138_303,0,train
7568,138_303,0,train
7569,138_303,0,train
7570,138_303,0,train
7571,138_303,0,train
7572,138_303,0,train
7573,138_303,0,train
7574,139_303,0,train
7575,139_303,0,train
7576,139_303,0,train
7577,139_303,0,train
7578,139_303,0,train
7579,139_303,0,train
7580,139_303,0,train
7581,139_303,0,train
7582,139_303,0,train
7583,139_303,0,train
7584,139_303,0,train
7585,139_303,0,train
7586,139_303,0,train
7587,139_303,0,train
7588,139_303,0,train
7589,139_303,0,train
7590,139_303,0,train
7591,139_303,0,train
7592,139_303,0,train
7593,139_303,0,train
7594,139_303,0,train
7595,139_303,0,train
7596,139_303,0,train
7597,139_303,0,train
7598,139_303,0,train
7599,139_303,0,train
7600,139_303,0,train
7601,139_303,0,train
7602,139_303,0,train
7603,139_303,0,train
7604,139_303,0,train
7605,139_303,0,train
7606,139_302,0,train
7607,139_302,0,train
7608,139_302,0,train
7609,139_302,0,train
7610,139_302,0,train
7611,139_302,0,train
7612,139_302,0,train
7613,139_302,0,train
7614,139_303,0,train
7615,139_303,0,train
7616,139_303,0,train
7617,139_302,0,train
7618,139_302,0,train
7619,139_302,0,train
7620,139_302,0,train
7621,139_302,0,train
7622,139_302,0,train
7623,139_302,0,train
7624,139_302,0,train
7625,140_302,0,train
7626,140_302,0,train
7627,140_302,0,train
7628,140_302,0,train
7629,140_302,0,train
7630,140_302,0,train
7631,140_302,0,train
7632,140_302,0,train
7633,140_302,0,train
7634,140_302,0,train
7635,140_302,0,train
7636,140_302,0,train
7637,140_302,0,train
7638,140_302,0,train
7639,140_302,0,train
7640,140_302,0,train
7641,140_302,0,train
7642,140_302,0,train
7643,140_302,0,train
7644,140_302,0,train
7645,140_302,0,train
7646,140_302,0,train
7647,140_302,0,train
7648,140_302,0,train
7649,140_302,0,train
7650,140_302,0,train
7651,139_302,0,train
7652,139_302,0,train
7653,139_302,0,train
7654,139_302,0,train
7655,139_302,0,train
7656,139_302,0,train
7657,138_301,0,train
7658,138_301,0,train
7659,138_301,0,train
7660,138_301,0,train
7661,138_301,0,train
7662,138_301,0,train
7663,138_301,0,train
7664,138_301,0,train
7665,138_301,0,train
7666,138_302,0,train
7667,138_302,0,train
7668,138_302,0,train
7669,138_302,0,train
7670,138_302,0,train
7671,138_302,0,train
7672,137_302,0,train
7673,138_301,0,train
7674,138_302,0,train
7675,138_302,0,train
7676,138_302,0,train
7677,138_301,0,train
7678,137_302,0,train
7679,137_302,0,train
7680,138_302,0,train
7681,137_302,0,train
7682,138_302,0,train
7683,138_302,0,train
7684,138_302,0,train
7685,138_302,0,train
7686,138_303,0,train
7687,138_303,0,train
7688,138_303,0,train
7689,138_303,0,train
7690,138_303,0,train
7691,137_303,0,validation
7692,138_303,0,train
7693,139_303,0,train
7694,139_303,0,train
7695,139_303,0,train
7696,139_303,0,train
7697,139_303,0,train
7698,140_302,0,train
7699,140_302,0,train
7700,140_302,0,train
7701,140_302,0,train
7702,140_302,0,train
7703,140_302,0,train
7704,140_302,0,train
7705,140_302,0,train
7706,140_302,0,train
7707,140_302,0,train
7708,140_302,0,train
7709,140_302,0,train
7710,140_302,0,train
7711,140_302,0,train
7712,140_302,0,train
7713,140_302,0,train
7714,141_301,0,train
7715,138_302,0,train
7716,139_302,0,train
7717,139_302,0,train
7718,138_301,0,train
7719,138_301,0,train
7720,139_301,0,validation
7721,140_302,0,train
7722,140_302,0,train
7723,140_302,0,train
7724,139_302,0,train
7725,138_302,0,train
7726,138_301,0,train
7727,138_302,0,train
7728,138_302,0,train
7729,137_303,0,validation
7730,139_303,0,train
7731,139_303,0,train
7732,139_303,0,train
7733,139_303,0,train
7734,139_303,0,train
7735,139_303,0,train
7736,139_303,0,train
7737,139_303,0,train
7738,139_303,0,train
7739,139_303,0,train
7740,139_303,0,train
7741,140_303,0,train
7742,140_303,0,train
7743,140_303,0,train
7744,140_303,0,train
7745,140_303,0,train
7746,140_303,0,train
7747,140_303,0,train
7748,140_302,0,train
7749,140_303,0,train
7750,140_303,0,train
7751,140_302,0,train
7752,140_302,0,train
7753,140_301,0,test
7754,140_301,0,test
7755,139_302,0,train
7756,138_302,0,train
7757,138_302,0,train
7758,138_302,0,train
7759,138_302,0,train
7760,137_302,0,train
7761,139_302,0,train
7762,139_302,0,train
7763,140_303,0,train
7764,138_303,0,train
7765,139_303,0,train
7766,139_303,0,train
7767,139_303,0,train
7768,139_303,0,train
7769,139_303,0,train
7770,139_294,0,test
7771,139_294,0,test
7772,139_294,0,test
7773,139_294,0,test
7774,139_294,0,test
7775,139_294,0,test
7776,139_294,0,test
7777,139_294,0,test
7778,139_294,0,test
7779,139_294,0,test
7780,139_293,0,train
7781,139_293,0,train
7782,139_293,0,train
7783,139_293,0,train
7784,139_293,0,train
7785,139_294,0,test
7786,139_294,0,test
7787,139_294,0,test
7788,139_294,0,test
7789,139_294,0,test
7790,139_294,0,test
7791,139_294,0,test
7792,139_294,0,test
7793,139_294,0,test
7794,139_294,0,test
7795,139_294,0,test
7796,139_294,0,test
7797,139_294,0,test
7798,139_294,0,test
7799,139_294,0,test
7800,139_294,0,test
7801,140_294,0,train
7802,140_294,0,train
7803,140_294,0,train
7804,140_294,0,train
7805,140_294,0,train
7806,140_294,0,train
7807,140_294,0,train
7808,140_294,0,train
7809,139_294,0,test
7810,140_294,0,train
7811,140_294,0,train
7812,140_294,0,train
7813,140_294,0,train
7814,141_293,0,train
7815,141_294,0,train
7816,141_294,0,train
7817,141_293,0,train
7818,141_293,0,train
7819,141_293,0,train
7820,141_293,0,train
7821,141_293,0,train
7822,141_293,0,train
7823,141_293,0,train
7824,141_293,0,train
7825,141_293,0,train
7826,141_293,0,train
7827,141_294,0,train
7828,141_294,0,train
7829,141_294,0,train
7830,141_294,0,train
7831,141_294,0,train
7832,141_294,0,train
7833,141_294,0,train
7834,141_294,0,train
7835,141_294,0,train
7836,141_294,0,train
7837,141_294,0,train
7838,141_294,0,train
7839,141_294,0,train
7840,141_294,0,train
7841,141_294,0,train
7842,141_294,0,train
7843,141_294,0,train
7844,141_294,0,train
7845,141_294,0,train
7846,141_294,0,train
7847,141_294,0,train
7848,141_294,0,train
7849,141_294,0,train
7850,141_294,0,train
7851,141_294,0,train
7852,141_294,0,train
7853,141_294,0,train
7854,141_294,0,train
7855,141_294,0,train
7856,141_294,0,train
7857,141_294,0,train
7858,141_294,0,train
7859,141_294,0,train
7860,141_294,0,train
7861,141_294,0,train
7862,141_294,0,train
7863,141_293,0,train
7864,141_293,0,train
7865,141_293,0,train
7866,141_293,0,train
7867,141_293,0,train
7868,141_293,0,train
7869,141_293,0,train
7870,141_293,0,train
7871,141_293,0,train
